epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
66,7006.45,1.22362,1.12455,1.20349,1.43411,0,0.61567,0.48552,0.51635,0.31509,0.67464,0.41567,0.45881,0.1726,1.3857,1.07821,1.46771,1.53089,0,0.001142,0.001142,0.001142
67,7278.69,1.19437,1.12831,1.17143,1.42021,0,0.67326,0.46929,0.52445,0.32014,0.62521,0.44032,0.46981,0.16996,1.37739,1.08343,1.42999,1.52656,0,0.0011288,0.0011288,0.0011288
68,7550.65,1.17191,1.11545,1.17362,1.40689,0,0.60982,0.50528,0.53908,0.32214,0.58835,0.45544,0.47705,0.16877,1.36113,1.06441,1.45361,1.49477,0,0.0011156,0.0011156,0.0011156
69,7822.7,1.18046,1.10561,1.14559,1.40049,0,0.63804,0.48899,0.53599,0.32553,0.61075,0.44908,0.47962,0.18342,1.38276,1.05483,1.39949,1.49218,0,0.0011024,0.0011024,0.0011024
70,8091.81,1.17541,1.09187,1.14069,1.4053,0,0.62266,0.55156,0.56024,0.34506,0.58539,0.51564,0.50307,0.18896,1.34092,1.05822,1.37932,1.48187,0,0.0010892,0.0010892,0.0010892
71,8360.81,1.17301,1.09534,1.15161,1.39888,0,0.66489,0.51333,0.56604,0.35099,0.63425,0.46929,0.49558,0.1836,1.36086,1.06625,1.3821,1.485,0,0.001076,0.001076,0.001076
72,8635.95,1.16924,1.09954,1.15852,1.3973,0,0.62979,0.51564,0.54226,0.34387,0.59953,0.48226,0.49953,0.18815,1.32081,1.07074,1.40257,1.4575,0,0.0010628,0.0010628,0.0010628
73,8909.27,1.15095,1.08297,1.14091,1.38627,0,0.66216,0.49363,0.55334,0.33867,0.608,0.46368,0.49054,0.18538,1.34499,1.05849,1.39386,1.48351,0,0.0010496,0.0010496,0.0010496
74,9179.04,1.15245,1.07639,1.12107,1.38695,0,0.60928,0.53766,0.56399,0.3532,0.58797,0.49479,0.49855,0.18788,1.32487,1.04445,1.38399,1.44583,0,0.0010364,0.0010364,0.0010364
75,9448.94,1.14757,1.09971,1.11491,1.37782,0,0.67006,0.50521,0.55314,0.34388,0.60094,0.4832,0.49777,0.18541,1.3458,1.05988,1.371,1.4654,0,0.0010232,0.0010232,0.0010232
