epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
105,96445.5,0.54255,0.74855,0.45066,0.94528,0,0.73973,0.55987,0.57857,0.40294,0.67938,0.51912,0.50553,0.21704,1.03704,0.91242,1.28428,1.2278,0,3.136e-05,3.136e-05,3.136e-05
106,97228.1,0.54938,0.73927,0.4541,0.95169,0,0.71042,0.56001,0.57207,0.3964,0.7094,0.49219,0.49436,0.21285,1.03936,0.91751,1.29648,1.23506,0,3.07e-05,3.07e-05,3.07e-05
107,98033,0.5527,0.77587,0.47186,0.9315,0,0.76977,0.53187,0.58011,0.4035,0.71822,0.4971,0.50942,0.2168,1.04031,0.92182,1.33146,1.23442,0,3.004e-05,3.004e-05,3.004e-05
108,98827.2,0.54017,0.74745,0.42827,0.93431,0,0.75506,0.53223,0.58386,0.40677,0.71512,0.49157,0.50879,0.22142,1.03497,0.92559,1.32425,1.23139,0,2.938e-05,2.938e-05,2.938e-05
109,99619.1,0.56656,0.7794,0.47037,0.94459,0,0.74443,0.54678,0.5969,0.41564,0.68771,0.50406,0.5107,0.2221,1.04154,0.93203,1.28533,1.2468,0,2.872e-05,2.872e-05,2.872e-05
110,100405,0.58046,0.80737,0.44943,0.94458,0,0.7089,0.5813,0.59829,0.41542,0.66485,0.52375,0.51766,0.22988,1.03543,0.91902,1.28314,1.23754,0,2.806e-05,2.806e-05,2.806e-05
111,101252,0.53653,0.7402,0.43481,0.95242,0,0.70498,0.58053,0.59031,0.40792,0.72623,0.49795,0.51214,0.2307,1.05129,0.92237,1.27623,1.24896,0,2.74e-05,2.74e-05,2.74e-05
112,102036,0.55995,0.78767,0.46511,0.93374,0,0.71821,0.56315,0.58713,0.40498,0.67955,0.51564,0.50499,0.21248,1.041,0.942,1.26594,1.23063,0,2.674e-05,2.674e-05,2.674e-05
113,102833,0.54104,0.75875,0.43146,0.94549,0,0.75376,0.53882,0.5866,0.40273,0.72486,0.50753,0.51269,0.22422,1.04914,0.90219,1.27465,1.2336,0,2.608e-05,2.608e-05,2.608e-05
114,103648,0.52457,0.77772,0.4463,0.93011,0,0.74902,0.54461,0.59222,0.40698,0.70655,0.50753,0.51918,0.22312,1.05312,0.89886,1.29707,1.24552,0,2.542e-05,2.542e-05,2.542e-05
115,104450,0.5409,0.73997,0.43851,0.92528,0,0.72906,0.54877,0.59132,0.41022,0.68358,0.52375,0.51423,0.22034,1.04744,0.92603,1.29409,1.25791,0,2.476e-05,2.476e-05,2.476e-05
