epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
69,54882.8,0.68451,0.89113,0.57968,0.9637,0,0.67541,0.49594,0.51957,0.33732,0.63705,0.46574,0.47583,0.19004,1.29566,1.10284,1.4701,1.33059,0,5.512e-05,5.512e-05,5.512e-05
70,55744.2,0.67258,0.81964,0.58336,0.97238,0,0.66621,0.51112,0.52284,0.33953,0.61481,0.50174,0.48539,0.1931,1.29719,1.10458,1.46941,1.34638,0,5.446e-05,5.446e-05,5.446e-05
71,56528.7,0.69793,0.88554,0.58631,0.97079,0,0.61556,0.53807,0.52083,0.33444,0.6263,0.48552,0.47353,0.18823,1.3129,1.15798,1.48012,1.35806,0,5.38e-05,5.38e-05,5.38e-05
72,57297.6,0.69423,0.89829,0.58238,0.9651,0,0.65209,0.51217,0.51666,0.33414,0.64168,0.48552,0.47366,0.18888,1.29789,1.12453,1.47171,1.35133,0,5.314e-05,5.314e-05,5.314e-05
73,58082,0.66822,0.84811,0.5662,0.9531,0,0.65931,0.50903,0.52675,0.34558,0.65245,0.48783,0.49228,0.20347,1.28589,1.08442,1.43027,1.33621,0,5.248e-05,5.248e-05,5.248e-05
74,58940.2,0.68424,0.85666,0.56445,0.96243,0,0.68246,0.50174,0.50469,0.32914,0.66697,0.48204,0.46589,0.18232,1.28861,1.09612,1.50207,1.34331,0,5.182e-05,5.182e-05,5.182e-05
75,59721.5,0.66709,0.83098,0.56336,0.96498,0,0.71302,0.48656,0.51123,0.32649,0.67057,0.45759,0.45175,0.17677,1.29885,1.12193,1.5201,1.35292,0,5.116e-05,5.116e-05,5.116e-05
76,60546.9,0.67998,0.84831,0.57931,0.96023,0,0.63135,0.52985,0.51897,0.33475,0.60926,0.51131,0.47668,0.19297,1.27984,1.08322,1.46003,1.33802,0,5.05e-05,5.05e-05,5.05e-05
77,61633.7,0.69138,0.84683,0.55069,0.97714,0,0.66263,0.53029,0.52473,0.33337,0.62855,0.50521,0.47515,0.18691,1.29668,1.07556,1.44304,1.33352,0,4.984e-05,4.984e-05,4.984e-05
78,62421.6,0.68639,0.86267,0.56827,0.96157,0,0.63908,0.55041,0.52356,0.32987,0.60557,0.52839,0.47508,0.18799,1.29337,1.10672,1.4379,1.32788,0,4.918e-05,4.918e-05,4.918e-05
79,63201.7,0.67271,0.86221,0.56534,0.96442,0,0.67384,0.51217,0.50976,0.32476,0.61486,0.50058,0.46566,0.18326,1.29095,1.13856,1.45596,1.33548,0,4.852e-05,4.852e-05,4.852e-05
80,64017.2,0.66122,0.85052,0.54819,0.95074,0,0.6533,0.52186,0.51754,0.33594,0.59201,0.51101,0.46321,0.18552,1.28685,1.14886,1.46339,1.3366,0,4.786e-05,4.786e-05,4.786e-05
81,64819,0.66645,0.86308,0.54429,0.95301,0,0.70025,0.50621,0.52705,0.34383,0.66773,0.48901,0.47591,0.19162,1.27041,1.16091,1.45477,1.32611,0,4.72e-05,4.72e-05,4.72e-05
82,65623.9,0.66439,0.83516,0.53451,0.94694,0,0.75785,0.47277,0.52159,0.34196,0.57328,0.52491,0.4791,0.19383,1.27889,1.11629,1.45837,1.34142,0,4.654e-05,4.654e-05,4.654e-05
83,66419.3,0.67343,0.82317,0.54327,0.96419,0,0.67657,0.50985,0.52049,0.33522,0.63776,0.49363,0.4788,0.19124,1.29865,1.09477,1.44744,1.3494,0,4.588e-05,4.588e-05,4.588e-05
84,67290.5,0.65306,0.8398,0.52827,0.9535,0,0.70257,0.50174,0.5388,0.34175,0.67296,0.48204,0.49528,0.19929,1.30604,1.09893,1.43559,1.34963,0,4.522e-05,4.522e-05,4.522e-05
85,68116.1,0.67932,0.86676,0.54323,0.94909,0,0.66078,0.53534,0.54166,0.34783,0.62038,0.50753,0.48204,0.20028,1.29704,1.09812,1.41938,1.34073,0,4.456e-05,4.456e-05,4.456e-05
86,68880,0.63874,0.83587,0.53043,0.94881,0,0.70681,0.51333,0.53888,0.34871,0.62028,0.51333,0.48771,0.20325,1.28437,1.07602,1.43671,1.33075,0,4.39e-05,4.39e-05,4.39e-05
